business_id,time,type
4t8o25f4-fCt3cVzzNM1-w,"['Sun-0:1', 'Thu-1:1', 'Tue-1:1', 'Fri-15:1', 'Wed-20:1', 'Fri-21:1', 'Sat-21:1', 'Sun-23:2']",checkin
-Js0NjBhIXdH343IDLeKpA,"['Fri-0:2', 'Sat-0:1', 'Wed-0:1', 'Fri-1:2', 'Thu-1:1', 'Tue-1:1', 'Mon-3:1', 'Thu-3:1', 'Wed-3:1', 'Mon-4:1', 'Sat-5:1', 'Sun-7:3', 'Fri-8:1', 'Sun-9:1', 'Wed-10:1', 'Fri-13:1', 'Mon-13:1', 'Thu-13:2', 'Tue-13:1', 'Fri-14:1', 'Sat-14:1', 'Sun-14:1', 'Wed-14:2', 'Mon-15:1', 'Sun-15:1', 'Fri-17:1', 'Sat-17:2', 'Sun-17:2', 'Wed-20:1', 'Sat-21:1', 'Wed-21:1', 'Mon-22:1', 'Sat-23:1', 'Sun-23:1']",checkin
JMahS85NWAXQuyGLx3UlQQ,"['Thu-0:1', 'Tue-0:1', 'Wed-4:1', 'Fri-19:1']",checkin
F32TBGo4dVLYxsgllAUQ3w,"['Tue-0:1', 'Sat-17:2', 'Thu-21:1']",checkin
g-9ioGyD740qSJ1vSN-VrA,"['Sat-19:1', 'Sat-20:1', 'Sun-21:1', 'Fri-23:1']",checkin
VieHNwB0lXAHYYlT0r2x6Q,"['Tue-0:1', 'Tue-1:1', 'Wed-4:1', 'Thu-15:1', 'Fri-16:1', 'Fri-17:1', 'Thu-18:1', 'Sun-20:1', 'Mon-21:1', 'Sat-21:1', 'Thu-21:1', 'Fri-23:1', 'Wed-23:1']",checkin
2ipAUIW4kVsE6nl4aREgag,"['Sun-0:1', 'Thu-0:1', 'Tue-0:1', 'Fri-1:1', 'Tue-1:1', 'Sat-3:1', 'Fri-15:2', 'Fri-16:1', 'Sat-16:5', 'Thu-16:2', 'Wed-16:1', 'Fri-17:1', 'Tue-17:1', 'Fri-18:1', 'Wed-19:1', 'Thu-20:1', 'Wed-20:2', 'Sat-21:1', 'Wed-22:1', 'Thu-23:1']",checkin
fRqO2UFdERD4In_9_zO-dg,"['Fri-0:1', 'Mon-0:1', 'Sun-0:3', 'Thu-0:1', 'Tue-0:1', 'Mon-1:2', 'Sat-1:1', 'Tue-1:1', 'Fri-2:1', 'Mon-2:1', 'Sat-2:1', 'Sun-2:1', 'Sat-14:1', 'Fri-15:1', 'Mon-15:1', 'Sat-16:2', 'Tue-16:2', 'Sat-17:1', 'Mon-18:1', 'Sun-18:2', 'Sat-19:1', 'Thu-19:2', 'Wed-19:1', 'Fri-20:2', 'Mon-20:1', 'Sun-20:2', 'Thu-20:1', 'Tue-20:1', 'Fri-21:1', 'Sat-21:3', 'Sun-21:2', 'Thu-21:3', 'Tue-21:2', 'Wed-21:1', 'Fri-22:1', 'Mon-22:2', 'Thu-22:2', 'Tue-22:1', 'Wed-22:1', 'Fri-23:1', 'Mon-23:5', 'Sat-23:2', 'Thu-23:4', 'Wed-23:3']",checkin
pL-Tr6y5hvWG_Ngbzg47DA,"['Wed-1:1', 'Wed-16:1', 'Fri-17:1', 'Fri-18:1', 'Sun-22:1']",checkin
-Enu_Cc8lJ-yVcRvatf0hw,"['Sat-15:1', 'Sat-16:1', 'Sun-16:1', 'Mon-18:1', 'Sat-20:1', 'Sat-22:2', 'Thu-23:1']",checkin
o_V0HU7HGfmUZ4PD57CN1A,"['Tue-14:1', 'Sun-21:2', 'Fri-22:1', 'Tue-22:1']",checkin
k7WRPbDd7rztjHcGGkEjlw,"['Fri-0:3', 'Mon-0:5', 'Sat-0:4', 'Sun-0:3', 'Thu-0:10', 'Tue-0:1', 'Wed-0:5', 'Fri-1:3', 'Sat-1:1', 'Sun-1:2', 'Thu-1:1', 'Tue-1:2', 'Wed-1:1', 'Fri-2:1', 'Thu-16:1', 'Wed-16:1', 'Fri-17:1', 'Sat-17:1', 'Thu-17:1', 'Wed-17:3', 'Fri-18:1', 'Sun-18:2', 'Tue-18:1', 'Sun-19:1', 'Tue-19:1', 'Wed-19:1', 'Sat-20:1', 'Sun-20:1', 'Sun-21:3', 'Tue-21:1', 'Wed-21:2', 'Fri-22:5', 'Mon-22:3', 'Sat-22:1', 'Sun-22:6', 'Thu-22:2', 'Tue-22:1', 'Wed-22:5', 'Fri-23:9', 'Mon-23:8', 'Sat-23:6', 'Sun-23:8', 'Thu-23:9', 'Tue-23:6', 'Wed-23:20']",checkin
anz96Ltm0hcw_wvlFM1Ihg,"['Tue-0:1', 'Mon-16:1', 'Fri-17:1', 'Fri-23:1']",checkin
96a54JDbOU6YKFWzur98sA,"['Sun-13:1', 'Wed-13:1', 'Mon-14:1', 'Fri-15:1', 'Sun-15:2', 'Wed-18:1', 'Sat-21:1', 'Fri-23:1']",checkin
udl3Dd4UrUEEAxhuDwnmdw,"['Mon-0:1', 'Sat-0:1', 'Sun-0:1', 'Thu-0:2', 'Wed-0:3', 'Sat-1:2', 'Wed-1:1', 'Thu-13:1', 'Sun-16:1', 'Sun-19:1', 'Sat-20:1', 'Fri-21:1', 'Sat-21:2', 'Sun-21:3', 'Fri-22:1', 'Sat-22:5', 'Sun-22:1', 'Thu-22:3', 'Tue-22:1', 'Wed-22:1', 'Fri-23:1', 'Sat-23:1', 'Thu-23:1', 'Tue-23:2', 'Wed-23:4']",checkin
Sg3qj0mhSEYX4Co3fVHHwQ,"['Mon-0:1', 'Tue-1:2', 'Thu-2:2', 'Mon-12:1', 'Sat-13:1', 'Fri-14:1', 'Thu-17:1', 'Sat-18:1', 'Sat-19:1', 'Sun-19:1', 'Wed-21:1']",checkin
ZBow_7ssh7tWEAyLIrKGtg,"['Sun-5:1', 'Sat-10:1', 'Wed-15:1']",checkin
uA9tzuzID3t5yZ8rhZ1bQw,"['Sun-0:3', 'Tue-0:1', 'Sat-1:2', 'Sun-1:1', 'Tue-1:1', 'Sun-2:1', 'Mon-14:1', 'Tue-14:1', 'Fri-15:2', 'Thu-15:2', 'Tue-15:3', 'Mon-16:5', 'Sat-16:1', 'Thu-16:3', 'Tue-16:1', 'Fri-17:3', 'Thu-17:2', 'Tue-17:1', 'Wed-17:3', 'Fri-18:1', 'Mon-18:3', 'Thu-18:1', 'Tue-18:2', 'Wed-18:2', 'Fri-19:1', 'Sat-19:1', 'Tue-19:2', 'Wed-19:1', 'Fri-20:1', 'Sat-21:1', 'Fri-22:2', 'Sat-23:1', 'Wed-23:1']",checkin
DVMdl4I80wfkitkemcD65g,"['Tue-2:1', 'Fri-14:1', 'Mon-14:1', 'Wed-14:1', 'Sat-15:1', 'Fri-17:1', 'Wed-18:1', 'Thu-20:1', 'Tue-21:1']",checkin
NvHGOIIukJ4y3iFswY-k8g,"['Mon-11:1', 'Sun-12:1', 'Tue-12:2', 'Sat-13:1', 'Tue-13:1', 'Mon-14:1', 'Sat-14:4', 'Sun-14:1', 'Sat-15:4', 'Sun-15:1', 'Thu-15:2', 'Tue-15:1', 'Mon-16:1', 'Fri-17:1', 'Sat-17:1', 'Sun-17:2', 'Thu-17:1', 'Wed-17:1', 'Sun-18:1', 'Tue-18:1', 'Wed-18:1', 'Sat-23:1']",checkin
PgdQrTSOX132EgNj8VPNlg,"['Fri-0:3', 'Mon-0:2', 'Sat-0:13', 'Sun-0:11', 'Thu-0:8', 'Tue-0:10', 'Wed-0:8', 'Fri-1:4', 'Mon-1:2', 'Sat-1:13', 'Sun-1:12', 'Thu-1:5', 'Tue-1:1', 'Wed-1:9', 'Fri-2:3', 'Mon-2:1', 'Sat-2:8', 'Sun-2:5', 'Thu-2:2', 'Tue-2:2', 'Wed-2:5', 'Fri-3:3', 'Mon-3:1', 'Sat-3:5', 'Sun-3:4', 'Thu-3:1', 'Wed-3:1', 'Sat-4:1', 'Tue-4:1', 'Sat-5:1', 'Sun-5:1', 'Sat-6:1', 'Tue-6:1', 'Sat-11:1', 'Fri-12:1', 'Mon-12:1', 'Fri-13:2', 'Fri-14:2', 'Mon-14:3', 'Sat-14:1', 'Sun-14:1', 'Thu-14:1', 'Fri-15:7', 'Mon-15:7', 'Sat-15:1', 'Thu-15:7', 'Tue-15:8', 'Wed-15:5', 'Fri-16:8', 'Mon-16:7', 'Sat-16:10', 'Sun-16:3', 'Thu-16:6', 'Tue-16:7', 'Wed-16:1', 'Fri-17:3', 'Mon-17:4', 'Sat-17:10', 'Sun-17:8', 'Thu-17:4', 'Tue-17:4', 'Wed-17:4', 'Fri-18:9', 'Mon-18:1', 'Sat-18:5', 'Sun-18:13', 'Thu-18:1', 'Tue-18:1', 'Wed-18:4', 'Fri-19:6', 'Mon-19:4', 'Sat-19:5', 'Sun-19:5', 'Thu-19:4', 'Tue-19:3', 'Wed-19:3', 'Fri-20:5', 'Mon-20:3', 'Sat-20:9', 'Sun-20:6', 'Thu-20:2', 'Tue-20:6', 'Wed-20:1', 'Fri-21:10', 'Mon-21:8', 'Sat-21:7', 'Sun-21:9', 'Thu-21:16', 'Tue-21:6', 'Wed-21:7', 'Fri-22:7', 'Mon-22:8', 'Sat-22:10', 'Sun-22:8', 'Thu-22:7', 'Tue-22:7', 'Wed-22:13', 'Fri-23:10', 'Mon-23:16', 'Sat-23:11', 'Sun-23:11', 'Thu-23:9', 'Tue-23:9', 'Wed-23:4']",checkin
K2RRY67q6o1cDyDDCxtEVA,"['Sun-0:1', 'Tue-0:1', 'Fri-12:1', 'Sat-12:1', 'Thu-12:1', 'Tue-12:1', 'Sat-13:1', 'Sun-13:1', 'Mon-14:1', 'Sat-14:2', 'Sun-14:1', 'Sat-15:2', 'Sun-15:1', 'Tue-15:1', 'Wed-15:1', 'Sat-16:1', 'Wed-16:1', 'Sat-17:1', 'Tue-17:1', 'Sat-18:1', 'Sun-18:1', 'Wed-18:2', 'Sat-19:1', 'Wed-20:1', 'Sun-21:1', 'Tue-22:2', 'Fri-23:1', 'Thu-23:1']",checkin
ijRCz1YX5Ws2UW_2G0Bz7w,"['Fri-0:1', 'Mon-0:1', 'Sun-0:1', 'Tue-0:1', 'Sat-2:2', 'Thu-2:1', 'Sun-3:1', 'Wed-3:1', 'Sat-4:1', 'Tue-12:1', 'Fri-13:1', 'Fri-14:1', 'Fri-16:3', 'Mon-16:1', 'Sun-16:1', 'Tue-16:1', 'Fri-17:4', 'Sun-17:1', 'Wed-17:1', 'Mon-18:1', 'Sat-19:1', 'Thu-19:2', 'Fri-20:1', 'Sat-20:3', 'Thu-20:1', 'Fri-21:1', 'Wed-21:1', 'Fri-22:2', 'Mon-22:1', 'Wed-22:1', 'Fri-23:2', 'Sat-23:1', 'Sun-23:2', 'Thu-23:1', 'Tue-23:1', 'Wed-23:1']",checkin
br_d4kDitXax4QOb6IaXPw,"['Fri-0:1', 'Fri-15:1', 'Wed-17:1', 'Fri-20:1', 'Tue-20:1', 'Wed-21:1']",checkin
DIdvV0HZUMZWiYg4OXyGJg,"['Mon-0:1', 'Sat-0:5', 'Sun-0:1', 'Tue-0:3', 'Wed-0:2', 'Sun-1:2', 'Thu-1:1', 'Tue-1:1', 'Wed-2:1', 'Sun-4:1', 'Fri-12:3', 'Mon-12:3', 'Thu-12:1', 'Tue-12:1', 'Thu-13:1', 'Fri-14:1', 'Mon-14:1', 'Wed-14:1', 'Mon-15:1', 'Tue-15:1', 'Fri-16:2', 'Mon-16:2', 'Sat-16:1', 'Tue-16:4', 'Sat-17:1', 'Sun-17:1', 'Thu-17:1', 'Tue-17:1', 'Wed-17:3', 'Sat-18:1', 'Tue-18:2', 'Mon-19:1', 'Sat-19:2', 'Fri-20:1', 'Mon-20:1', 'Sat-20:2', 'Sun-20:1', 'Thu-20:1', 'Sat-21:2', 'Thu-21:1', 'Tue-21:4', 'Wed-21:2', 'Fri-22:3', 'Sat-22:1', 'Sun-22:5', 'Thu-22:2', 'Tue-22:2', 'Wed-22:1', 'Fri-23:5', 'Mon-23:2', 'Sat-23:3', 'Sun-23:1', 'Thu-23:2', 'Tue-23:2', 'Wed-23:3']",checkin
QQMHSov0KBlBSfb7PXOcXg,"['Mon-0:1', 'Sat-0:2', 'Sun-0:2', 'Thu-0:2', 'Tue-0:1', 'Sat-1:1', 'Sat-16:1', 'Thu-16:1', 'Wed-16:1', 'Mon-17:1', 'Sun-19:1', 'Fri-21:1', 'Mon-21:1', 'Sat-21:1', 'Wed-21:1', 'Fri-22:1', 'Sun-22:1', 'Thu-22:2', 'Fri-23:2', 'Sat-23:2', 'Sun-23:1', 'Tue-23:2']",checkin
DkEOy5-hSds5Y9RvxMzCVg,"['Mon-0:1', 'Sat-3:1', 'Sat-15:1', 'Thu-18:1', 'Sun-20:1', 'Thu-20:1', 'Wed-20:1', 'Wed-21:1', 'Sun-22:1', 'Thu-22:1']",checkin
F4kjKxXXyn3e-BYVb1mWcg,"['Sat-18:1', 'Fri-20:1', 'Fri-22:1', 'Sat-23:1']",checkin
Y6Tu9r3AaEaX41BRATQLaQ,"['Mon-0:1', 'Sat-0:1', 'Sun-0:1', 'Wed-0:1', 'Fri-1:1', 'Sun-2:1', 'Mon-15:1', 'Sun-15:2', 'Thu-15:1', 'Fri-16:3', 'Mon-16:1', 'Sun-16:3', 'Thu-16:1', 'Tue-16:4', 'Wed-16:1', 'Fri-17:1', 'Mon-17:1', 'Sat-17:3', 'Sun-17:3', 'Thu-17:1', 'Tue-17:4', 'Wed-17:2', 'Fri-18:1', 'Mon-18:1', 'Sun-18:3', 'Wed-18:1', 'Mon-19:1', 'Sat-19:3', 'Sun-19:1', 'Tue-20:1', 'Mon-21:2', 'Tue-21:3', 'Mon-22:2', 'Sat-22:3', 'Sun-22:3', 'Tue-22:1', 'Fri-23:3', 'Sat-23:3', 'Sun-23:2', 'Thu-23:1']",checkin
aaPncz0ICB85up3HUl2TEg,"['Mon-0:2', 'Sat-0:3', 'Tue-15:1', 'Mon-16:1', 'Tue-16:1', 'Sat-17:1', 'Sun-17:1', 'Sun-19:1', 'Mon-20:1', 'Mon-21:2', 'Fri-22:2', 'Sat-22:2', 'Sun-22:2', 'Thu-22:1', 'Wed-22:3', 'Fri-23:1', 'Thu-23:1']",checkin
wRl0dGVhZtFB33bZP9wl9w,"['Tue-0:1', 'Fri-1:1', 'Thu-1:1', 'Fri-2:1', 'Sat-2:1', 'Wed-2:2', 'Mon-3:1', 'Sat-3:1', 'Sun-3:1', 'Tue-3:1', 'Tue-6:1', 'Fri-10:1', 'Sat-11:1', 'Sun-11:1', 'Tue-12:1', 'Tue-13:1', 'Fri-14:1', 'Wed-15:1', 'Thu-16:1', 'Sat-17:1', 'Tue-17:1', 'Mon-18:2', 'Sat-18:1', 'Tue-20:1', 'Wed-20:1', 'Mon-21:1', 'Sat-21:2', 'Mon-22:2', 'Sat-22:1', 'Sun-22:1', 'Sat-23:1', 'Thu-23:1', 'Tue-23:1', 'Wed-23:2']",checkin
i8lL-Jnwl7VjliuLakx0JA,"['Mon-17:1', 'Sun-20:1', 'Wed-22:1', 'Sun-23:1']",checkin
KiG6wzSo1P5vFJ_YZjM7UA,"['Mon-14:1', 'Sat-15:1', 'Wed-15:1', 'Sat-16:1', 'Thu-16:1', 'Sat-17:1', 'Wed-17:1', 'Sun-22:1']",checkin
gbLMIGbBx5aGmV6F7Yp9-w,"['Fri-0:1', 'Sat-0:1', 'Thu-0:1', 'Fri-1:2', 'Sun-1:2', 'Thu-1:1', 'Wed-1:1', 'Fri-2:1', 'Tue-2:1', 'Wed-2:2', 'Mon-3:1', 'Sun-3:1', 'Sun-4:1', 'Fri-6:1', 'Mon-7:1', 'Wed-8:1', 'Fri-10:1', 'Mon-10:1', 'Sat-10:2', 'Tue-10:1', 'Wed-10:2', 'Mon-11:2', 'Thu-11:1', 'Fri-12:3', 'Mon-12:2', 'Sun-12:4', 'Thu-12:3', 'Tue-12:1', 'Wed-12:1', 'Mon-13:1', 'Sat-13:2', 'Sun-13:3', 'Thu-13:2', 'Tue-13:1', 'Fri-14:3', 'Mon-14:3', 'Sat-14:2', 'Sun-14:2', 'Thu-14:2', 'Tue-14:1', 'Wed-14:2', 'Mon-15:1', 'Sat-15:1', 'Sun-15:3', 'Tue-15:1', 'Wed-15:1', 'Fri-16:1', 'Mon-16:1', 'Sat-16:2', 'Sun-16:1', 'Wed-16:2', 'Fri-17:1', 'Mon-17:2', 'Sat-17:1', 'Sun-17:1', 'Thu-17:2', 'Wed-17:1', 'Fri-18:2', 'Sat-18:1', 'Sun-18:2', 'Thu-18:1', 'Tue-18:1', 'Sat-19:1', 'Fri-20:1', 'Sat-20:1', 'Mon-22:2', 'Sat-22:1', 'Fri-23:1', 'Sat-23:3', 'Sun-23:1', 'Tue-23:1']",checkin
zUE7mWTE5Ee8adPD1eWbUg,"['Fri-0:2', 'Mon-0:4', 'Sat-0:13', 'Sun-0:7', 'Thu-0:2', 'Tue-0:5', 'Wed-0:4', 'Fri-1:4', 'Sat-1:6', 'Sun-1:9', 'Thu-1:4', 'Wed-1:3', 'Fri-2:1', 'Mon-2:1', 'Sat-2:5', 'Thu-2:1', 'Tue-2:3', 'Wed-2:1', 'Sat-3:2', 'Sun-3:1', 'Thu-3:1', 'Thu-4:1', 'Sun-5:1', 'Sun-6:2', 'Sun-12:2', 'Sun-13:2', 'Thu-13:1', 'Sat-14:2', 'Sun-14:2', 'Thu-14:1', 'Tue-14:1', 'Fri-15:1', 'Mon-15:2', 'Wed-15:1', 'Mon-16:3', 'Sat-16:1', 'Sun-16:4', 'Tue-16:1', 'Wed-16:1', 'Fri-17:2', 'Mon-17:1', 'Sat-17:4', 'Sun-17:4', 'Thu-17:2', 'Tue-17:1', 'Wed-17:1', 'Fri-18:1', 'Mon-18:1', 'Sat-18:2', 'Sun-18:2', 'Fri-19:1', 'Mon-19:1', 'Sat-19:2', 'Sun-19:3', 'Thu-19:2', 'Fri-20:3', 'Mon-20:2', 'Sat-20:7', 'Sun-20:2', 'Thu-20:1', 'Tue-20:2', 'Wed-20:1', 'Fri-21:8', 'Mon-21:1', 'Sat-21:6', 'Sun-21:9', 'Thu-21:3', 'Tue-21:2', 'Wed-21:2', 'Fri-22:8', 'Mon-22:4', 'Sat-22:7', 'Sun-22:8', 'Thu-22:5', 'Tue-22:6', 'Wed-22:7', 'Fri-23:9', 'Mon-23:3', 'Sat-23:11', 'Sun-23:9', 'Thu-23:4', 'Tue-23:6', 'Wed-23:6']",checkin
wLV7MpP_uDc2OuzFcU0ZZA,"['Fri-0:6', 'Mon-0:1', 'Sat-0:7', 'Sun-0:2', 'Thu-0:4', 'Tue-0:5', 'Wed-0:2', 'Fri-1:1', 'Mon-1:2', 'Sun-1:2', 'Thu-1:1', 'Tue-1:1', 'Fri-2:1', 'Mon-2:4', 'Sat-2:1', 'Sun-2:1', 'Thu-2:2', 'Tue-2:1', 'Fri-3:1', 'Sat-3:1', 'Sun-3:1', 'Mon-4:1', 'Sun-4:1', 'Tue-4:2', 'Fri-10:1', 'Sun-11:1', 'Fri-12:1', 'Fri-13:1', 'Mon-14:1', 'Sun-15:3', 'Thu-15:1', 'Tue-15:3', 'Fri-16:1', 'Mon-16:1', 'Sat-16:3', 'Sun-16:3', 'Thu-16:3', 'Fri-17:1', 'Sat-17:2', 'Sun-17:4', 'Thu-17:1', 'Wed-17:2', 'Fri-18:2', 'Mon-18:2', 'Sat-18:1', 'Sun-18:4', 'Thu-18:1', 'Tue-18:1', 'Mon-19:2', 'Sat-19:2', 'Sun-19:3', 'Thu-19:1', 'Fri-20:1', 'Sat-20:2', 'Tue-20:1', 'Fri-21:2', 'Mon-21:1', 'Sun-21:2', 'Thu-21:1', 'Tue-21:3', 'Wed-21:1', 'Fri-22:3', 'Mon-22:6', 'Sat-22:6', 'Sun-22:3', 'Thu-22:5', 'Tue-22:6', 'Wed-22:1', 'Fri-23:1', 'Mon-23:2', 'Sat-23:4', 'Sun-23:5', 'Thu-23:5', 'Tue-23:8', 'Wed-23:2']",checkin
30uxz3C85N_QnpDoyz0ytw,"['Fri-0:3', 'Mon-0:3', 'Sat-0:2', 'Sun-0:3', 'Thu-0:5', 'Tue-0:2', 'Wed-0:3', 'Sat-1:4', 'Thu-1:2', 'Wed-1:2', 'Sun-2:1', 'Tue-2:1', 'Tue-11:1', 'Wed-15:1', 'Sat-16:1', 'Sun-16:1', 'Thu-16:3', 'Tue-16:1', 'Wed-16:1', 'Fri-17:2', 'Mon-17:4', 'Sat-17:5', 'Sun-17:1', 'Thu-17:1', 'Tue-17:1', 'Fri-18:2', 'Mon-18:2', 'Sun-18:3', 'Thu-18:1', 'Mon-19:1', 'Sat-19:1', 'Sun-19:4', 'Thu-19:1', 'Tue-19:1', 'Wed-19:1', 'Mon-20:2', 'Sat-20:1', 'Sun-20:4', 'Tue-20:2', 'Wed-20:1', 'Fri-21:1', 'Mon-21:1', 'Sat-21:2', 'Sun-21:2', 'Thu-21:1', 'Tue-21:1', 'Wed-21:1', 'Fri-22:5', 'Mon-22:1', 'Sat-22:3', 'Sun-22:2', 'Thu-22:2', 'Fri-23:2', 'Mon-23:2', 'Sat-23:5', 'Sun-23:1', 'Thu-23:3', 'Tue-23:2', 'Wed-23:1']",checkin
OQQs8AGEQrOlAAm400XFFw,"['Fri-0:2', 'Sat-0:4', 'Sun-0:2', 'Thu-0:4', 'Wed-0:2', 'Mon-1:2', 'Sat-1:3', 'Sun-1:3', 'Thu-1:1', 'Tue-1:1', 'Fri-2:2', 'Sat-2:2', 'Sun-2:1', 'Thu-2:1', 'Thu-3:1', 'Fri-4:1', 'Tue-13:1', 'Sat-15:1', 'Fri-16:1', 'Sat-16:2', 'Sun-16:3', 'Thu-16:1', 'Tue-16:2', 'Mon-17:1', 'Sat-17:1', 'Sun-17:1', 'Sat-18:3', 'Sun-18:1', 'Tue-18:2', 'Fri-19:2', 'Sat-19:1', 'Sun-19:1', 'Tue-19:1', 'Fri-20:1', 'Mon-20:1', 'Sat-20:2', 'Sun-20:4', 'Thu-20:3', 'Tue-20:1', 'Fri-21:1', 'Mon-21:2', 'Sat-21:2', 'Fri-22:3', 'Mon-22:2', 'Sat-22:1', 'Sun-22:5', 'Thu-22:1', 'Tue-22:2', 'Wed-22:1', 'Fri-23:3', 'Mon-23:2', 'Sat-23:1', 'Sun-23:3', 'Thu-23:6', 'Wed-23:2']",checkin
YTyAiyMYjJrsLqf8ErsRzg,"['Mon-1:1', 'Sat-1:1', 'Fri-2:1', 'Sun-2:1', 'Mon-15:1', 'Sat-15:1', 'Sun-15:1', 'Fri-16:1', 'Sat-16:3', 'Sun-16:1', 'Fri-17:2', 'Mon-17:3', 'Sat-17:1', 'Sun-17:1', 'Wed-17:1', 'Fri-18:1', 'Mon-18:1', 'Sat-18:1', 'Sun-18:1', 'Wed-18:1', 'Fri-19:2', 'Sat-19:2', 'Sun-19:1', 'Thu-19:3', 'Fri-20:2', 'Mon-20:1', 'Sat-20:1', 'Sun-20:2', 'Sat-21:1', 'Sun-21:1', 'Mon-23:1', 'Thu-23:2', 'Tue-23:1']",checkin
VXUQk-aRtFh1IExLqwtMrA,"['Fri-0:3', 'Sat-0:1', 'Thu-0:4', 'Tue-0:1', 'Wed-0:3', 'Fri-1:5', 'Mon-1:1', 'Sat-1:2', 'Sun-1:2', 'Thu-1:2', 'Wed-1:1', 'Sat-2:1', 'Sun-2:1', 'Sat-3:1', 'Sun-3:2', 'Thu-3:1', 'Tue-3:1', 'Sun-4:1', 'Thu-13:1', 'Tue-13:1', 'Tue-14:1', 'Fri-15:1', 'Fri-16:1', 'Sun-17:1', 'Sun-18:1', 'Mon-19:2', 'Sun-19:1', 'Fri-20:1', 'Mon-20:5', 'Thu-20:1', 'Fri-21:2', 'Mon-21:2', 'Sat-21:1', 'Thu-21:2', 'Wed-21:5', 'Fri-22:5', 'Mon-22:2', 'Sat-22:6', 'Sun-22:1', 'Thu-22:3', 'Tue-22:2', 'Fri-23:4', 'Mon-23:3', 'Sat-23:2', 'Sun-23:1', 'Thu-23:1', 'Tue-23:2', 'Wed-23:2']",checkin
jYCa8lItfdPGcaFS0gg6tQ,"['Thu-0:1', 'Wed-0:1', 'Fri-1:1', 'Sun-1:1', 'Thu-1:1', 'Wed-1:2', 'Thu-3:1', 'Sat-4:1', 'Sun-4:2', 'Sat-5:1', 'Fri-20:1', 'Mon-20:1', 'Tue-21:1', 'Sun-22:1', 'Wed-22:1', 'Fri-23:1', 'Tue-23:1']",checkin
iugyBqO45pGmjLFusK9aPw,"['Fri-0:1', 'Wed-0:1', 'Wed-1:1', 'Sat-2:1', 'Sun-2:1', 'Thu-2:1', 'Wed-3:1', 'Sat-11:1', 'Sat-12:2', 'Sun-12:1', 'Fri-13:1', 'Sat-13:1', 'Sun-13:1', 'Fri-14:1', 'Sun-14:1', 'Sat-15:2', 'Mon-16:1', 'Sat-16:1', 'Sun-16:2', 'Thu-16:2', 'Sun-19:1', 'Mon-20:1', 'Sat-20:1', 'Fri-21:1', 'Sat-21:1', 'Thu-21:4', 'Tue-21:2', 'Wed-21:1', 'Fri-22:1', 'Sat-22:1', 'Thu-22:1', 'Fri-23:1', 'Tue-23:1']",checkin
x6ZvzAJRbj_anOuACYsiSQ,"['Sat-0:1', 'Thu-0:2', 'Tue-1:1', 'Sat-3:1', 'Sat-13:1', 'Sun-18:1', 'Wed-19:1', 'Fri-21:1', 'Thu-22:1']",checkin
jBhRphJtQahNTWwFt7wlrQ,"['Sat-0:1', 'Fri-16:1', 'Mon-16:1', 'Thu-16:1', 'Fri-17:1', 'Mon-17:2', 'Sat-17:1', 'Sat-18:1', 'Fri-19:1', 'Mon-19:1', 'Sun-19:1', 'Wed-19:2', 'Sat-21:1', 'Sun-21:1', 'Thu-21:1', 'Tue-21:1', 'Fri-22:1', 'Mon-22:1', 'Sat-22:1', 'Thu-22:1', 'Tue-22:1', 'Wed-22:1', 'Fri-23:4', 'Mon-23:1']",checkin
Y4UYb1fgs7bLbSp08amiBw,"['Fri-0:1', 'Sun-0:1', 'Tue-1:1', 'Fri-16:1', 'Sat-18:1', 'Mon-19:1', 'Sat-19:1', 'Mon-21:1']",checkin
2s5M8rzI7fGSRbtgRc-erA,"['Tue-0:1', 'Fri-1:1', 'Sun-15:1', 'Mon-16:1', 'Thu-16:1', 'Tue-17:1', 'Sat-18:1', 'Mon-22:1', 'Sat-22:1', 'Fri-23:1', 'Sat-23:1']",checkin
60z9ITTVJn1QnLnb8tyTQw,"['Sun-3:1', 'Sun-14:1', 'Thu-15:1', 'Sat-22:1']",checkin
OFW2HD4_0T2pExMsmFKx-w,"['Mon-0:1', 'Thu-0:2', 'Sun-16:1', 'Mon-19:1', 'Thu-19:2', 'Tue-21:1', 'Thu-22:1', 'Wed-22:1', 'Wed-23:1']",checkin
KPKQLzVKqLgEPKOWrSCRtg,"['Fri-0:1', 'Sat-0:4', 'Sun-0:2', 'Thu-0:1', 'Tue-0:4', 'Wed-0:1', 'Fri-1:1', 'Thu-1:2', 'Tue-1:1', 'Wed-1:2', 'Sat-2:1', 'Sun-14:1', 'Sun-15:1', 'Mon-16:1', 'Sat-16:2', 'Sun-16:1', 'Mon-17:2', 'Thu-17:1', 'Sun-18:1', 'Thu-18:1', 'Wed-18:1', 'Sat-19:1', 'Mon-20:1', 'Sat-20:2', 'Sun-20:1', 'Thu-20:1', 'Wed-20:1', 'Fri-21:2', 'Sat-21:1', 'Sun-21:1', 'Thu-21:1', 'Mon-22:1', 'Sat-22:6', 'Thu-22:2', 'Fri-23:3', 'Mon-23:2', 'Sat-23:3', 'Thu-23:4', 'Tue-23:3', 'Wed-23:3']",checkin
